id,SalePrice
1584,214122.58907458544
1585,135284.4314831777
1586,66146.47781322576
1587,104127.94939661826
1588,149496.92600811057
1589,96339.1687099877
1590,133437.17125875718
1591,91745.65045024682
1592,114586.36409933523
1593,127119.2515266536
1594,123898.65888768886
1595,107086.20163274145
1596,219508.93654561075
1597,191866.76440902665
1598,227349.50208728024
1599,171455.71594301634
1600,161806.67918408063
1601,67718.63543125472
1602,116477.31118084524
1603,70768.96491542894
1604,259581.77562261655
1605,242815.2977835622
1606,167498.92761912936
1607,173451.46570196288
1608,212691.5286206549
1609,183803.08757160784
1610,149580.37332232078
1611,137099.27335544187
1612,168916.32424712734
1613,159651.12833609452
1614,126399.43833224344
1615,93124.73529100473
1616,77466.5662731948
1617,94822.106070018
1618,123959.65418357018
1619,139239.5047708727
1620,151710.6876446341
1621,138192.81317185916
1622,140336.2037948692
1623,261005.90387185238
1624,208977.9163990969
1625,119887.65013327562
1626,169612.14582727037
1627,189370.6886142389
1628,277712.07631189877
1629,183243.37516980278
1630,342989.5722392927
1631,229849.32351251668
1632,242955.50498078673
1633,172941.0665776158
1634,184407.43369387748
1635,175625.72539621525
1636,151496.7034676717
1637,198614.07074116688
1638,180382.9561546923
1639,189345.00621140096
1640,248971.99721139157
1641,182970.730425962
1642,237246.24411876337
1643,215361.43075366315
1644,231365.90466468924
1645,194500.77280879856
1646,157531.65742298707
1647,162029.8736903402
1648,129100.4889693389
1649,137556.6732712004
1650,113857.65001707464
1651,119952.01431534279
1652,96697.40954958732
1653,98724.85898204603
1654,144760.2254197714
1655,138022.8847409284
1656,140264.5971826142
1657,146546.68308574733
1658,142449.19104148814
1659,119084.9094032306
1660,155020.68381093617
1661,417371.4239800861
1662,409238.67249264277
1663,379760.55789926293
1664,422695.659774472
1665,303244.46183515224
1666,329819.4263846657
1667,373856.3704874979
1668,342837.84647709527
1669,313274.14121276257
1670,354049.1190230126
1671,255771.4366641509
1672,417490.7073510495
1673,287909.31832102267
1674,240185.73879336892
1675,190035.86863345542
1676,189705.1504825343
1677,215080.98357344445
1678,434624.79326800327
1679,384494.6273330832
1680,327102.6928949157
1681,249986.81472437424
1682,316644.8056175341
1683,179151.65530051655
1684,175318.28603545658
1685,174726.1481052087
1686,167212.55613253723
1687,173296.9751945735
1688,188129.96502215363
1689,195640.78725877785
1690,197913.06201531217
1691,185240.05452577793
1692,269206.69085245626
1693,169524.34925135586
1694,183494.740944975
1695,168171.45209278667
1696,271919.96884943603
1697,173538.26688611743
1698,351682.36559370765
1699,310583.1752178216
1700,249387.68088265532
1701,273707.589602359
1702,238101.2089131218
1703,241912.8270501186
1704,273208.870683243
1705,238564.09611932814
1706,348750.1372856144
1707,211605.0212236142
1708,197988.07711670626
1709,269564.86004393676
1710,216049.33941888396
1711,269770.20421507716
1712,254564.61590909472
1713,273217.32240317913
1714,220794.97002779288
1715,207755.2399090988
1716,182436.96771126223
1717,176671.7229902852
1718,136005.1881604718
1719,206335.54711237526
1720,243765.81719588672
1721,165058.10167743356
1722,125675.87450309185
1723,153376.72266297575
1724,203295.92494207885
1725,234763.69574382788
1726,184170.68978083137
1727,149450.0685308638
1728,176795.4676504219
1729,166696.54887315727
1730,158211.6661701938
1731,121054.28981087319
1732,125579.1708837257
1733,113483.51147677323
1734,120123.90592987953
1735,124837.47387351989
1736,108263.25389860026
1737,300723.47975534946
1738,244087.35156276316
1739,242553.00869437994
1740,204109.48981334217
1741,184391.3838554226
1742,172205.03493835416
1743,178482.01952838042
1744,308379.746571603
1745,215527.04249780613
1746,189575.22371924433
1747,216126.61308478753
1748,216219.36299200464
1749,143087.37212123175
1750,125152.83424336123
1751,248297.09719808173
1752,115910.5311566858
1753,150049.93941999687
1754,196281.3586668767
1755,163606.6067647905
1756,124061.7740236956
1757,120063.8973966527
1758,145685.45510942407
1759,162050.34929240757
1760,164482.0991021723
1761,144326.19959872914
1762,177668.7341522728
1763,185139.8543685681
1764,113171.28865824445
1765,162004.47467563424
1766,188249.40427830745
1767,220967.59069964578
1768,139994.22926261922
1769,175466.41779737436
1770,151298.76508135395
1771,124789.99278239608
1772,129201.34701206659
1773,127208.24385943128
1774,139872.62023712124
1775,140538.7550052611
1776,129094.64130726077
1777,108206.17547201339
1778,137864.7098212342
1779,115682.65348623887
1780,181402.15487639536
1781,126259.31528956063
1782,87255.45909687523
1783,140245.23031333336
1784,105822.22555712343
1785,124070.10169653765
1786,142388.51864038745
1787,167063.42520246888
1788,59109.316694603476
1789,99867.20671911717
1790,77354.74901970987
1791,176874.65526915656
1792,156572.4615624738
1793,127847.9227316088
1794,152413.35050263372
1795,132641.64193971807
1796,131797.550480527
1797,114457.67846100793
1798,121148.94713026614
1799,109669.92736533363
1800,131875.96645049195
1801,124896.08945572372
1802,144865.3138263559
1803,148496.6643858171
1804,136004.6549757421
1805,136325.5501200377
1806,122482.96476906001
1807,135603.71504494298
1808,126996.87956776217
1809,122183.52278560959
1810,139050.05384324107
1811,94067.32398302895
1812,96916.41038508306
1813,121430.94340434406
1814,94118.40570191054
1815,53359.122584081604
1816,96565.47135489367
1817,104048.74696408503
1818,139236.9246533451
1819,126103.14113695871
1820,50350.53438767245
1821,117183.78417880394
1822,150464.2581237821
1823,42580.227514465565
1824,129526.97704323714
1825,137787.06101018813
1826,102635.73324697981
1827,101639.86246395504
1828,135437.3250547481
1829,125371.8409324146
1830,135335.4235893409
1831,147221.1640797805
1832,74254.28588432012
1833,140933.23865866804
1834,116839.97697268266
1835,119782.35579104321
1836,124790.66533595859
1837,85738.5325174219
1838,120989.69484979053
1839,95441.50701625187
1840,142737.3318085677
1841,133795.07007280833
1842,87910.88065709366
1843,126908.51099933623
1844,144178.9485845378
1845,142231.49530604976
1846,155165.09583711138
1847,164108.4235911792
1848,52522.86176419161
1849,112487.49692876934
1850,116188.55538129517
1851,151418.09047768242
1852,125164.30308355666
1853,120346.13695891507
1854,165289.72574160545
1855,147783.4317703381
1856,221396.0732597985
1857,136406.5047815161
1858,137124.6982097493
1859,121714.87825825682
1860,144559.22575278868
1861,121173.1983437579
1862,329221.3070709205
1863,310161.22980456526
1864,310229.0864807613
1865,338817.0601414379
1866,327609.3326185553
1867,229934.8690206162
1868,285805.19009801524
1869,199991.40701329676
1870,226175.12326847893
1871,257245.0267833395
1872,173182.09804462382
1873,232512.12915648267
1874,152504.26597357876
1875,198767.11489019598
1876,196159.63322837418
1877,208235.22021117737
1878,206184.28063796542
1879,127112.4825086263
1880,132606.4860859285
1881,241879.8090978638
1882,243432.63568471203
1883,186119.48378784824
1884,201969.1530997666
1885,243650.21137977578
1886,290627.4490792558
1887,210123.05502698157
1888,270899.14894587174
1889,163976.64857430191
1890,112642.6996453513
1891,134447.38285738596
1892,96916.75843583609
1893,123613.39258531891
1894,122106.69708969197
1895,132643.22385720225
1896,126735.48105453276
1897,114248.54838269249
1898,108879.1086184858
1899,162283.5548554072
1900,156117.8022913768
1901,168361.05360889234
1902,151988.41578540718
1903,215099.12357150385
1904,145468.93506288267
1905,199196.4105870175
1906,153147.05893182586
1907,206957.09863617926
1908,110000.01840668987
1909,131428.89012021193
1910,118859.34097956806
1911,222154.79311658777
1912,332152.6287060912
1913,141073.80479459
1914,52956.394725538565
1915,295436.52751537773
1916,64686.81561937323
1917,251036.53832709225
1918,139439.81027013296
1919,175104.61996904857
1920,154197.06532301294
1921,379781.52424753923
1922,319857.77836556296
1923,230990.20160639932
1924,213651.5666329908
1925,193639.533434203
1926,368575.0452493007
1927,132006.29659310778
1928,157460.79778744534
1929,123887.9947999119
1930,133238.79710986622
1931,141377.33593607473
1932,140627.47250388484
1933,182374.99752999796
1934,181552.92216919176
1935,168447.35388684802
1936,193515.1323740857
1937,184076.01691133264
1938,168388.80279042604
1939,240275.15956095152
1940,191667.7456697327
1941,168944.22295389214
1942,184206.07132541796
1943,212594.01007296782
1944,365998.9919169821
1945,394749.78249330365
1946,129468.24120408397
1947,271437.50079692935
1948,169872.3852577417
1949,244897.79793221838
1950,189932.47291398462
1951,241599.40662780148
1952,205241.8014361903
1953,162782.51599524025
1954,182160.9811897016
1955,135123.15760303073
1956,297533.1841702445
1957,151652.55951463996
1958,298706.32087813894
1959,143254.59011180402
1960,114840.50071930408
1961,119269.0586931087
1962,97172.7602976674
1963,104259.16954926716
1964,105845.7948592606
1965,139206.4177260591
1966,139152.2112387982
1967,288779.31964819966
1968,411911.4608300637
1969,388063.8683733081
1970,409450.5401738987
1971,455992.4776672486
1972,378610.15324651723
1973,262243.2124747244
1974,333790.70123680634
1975,469522.94073813735
1976,273496.55857689446
1977,348128.29826852947
1978,345112.1292422137
1979,324411.8563961212
1980,200562.1154373019
1981,339275.96916415304
1982,217760.42332557586
1983,204425.51477038657
1984,169088.8822501248
1985,222022.67940722138
1986,206404.37071634422
1987,182851.45508310775
1988,173176.24000420925
1989,190582.022709503
1990,205686.4713220819
1991,225345.1044821998
1992,212085.65920184186
1993,167520.59714415093
1994,229715.01556862885
1995,183588.76454143622
1996,247927.10758000528
1997,317673.4207956535
1998,317637.7565707435
1999,273240.3332419299
2000,317300.766955244
2001,270604.5549135299
2002,241092.1142846733
2003,256590.94991373678
2004,276139.4032699625
2005,226205.98554058454
2006,220291.8938512757
2007,249535.1557436215
2008,211551.74394017147
2009,194306.92668825708
2010,195574.52745608648
2011,142899.90153819553
2012,174550.1116077869
2013,177558.28179558806
2014,181962.76139551913
2015,207790.50525255408
2016,188734.72634475166
2017,191843.15341349156
2018,116942.1580326363
2019,131211.4650481643
2020,103399.73009235351
2021,102190.3500362212
2022,181555.21686752015
2023,142981.42455980083
2024,266552.66508789617
2025,346864.0824280113
2026,172791.3652857932
2027,156785.88746292435
2028,153889.4901486212
2029,167441.33632511343
2030,265029.5227955262
2031,230395.6373485389
2032,252450.43718270384
2033,256157.12275665902
2034,172634.61468370433
2035,218010.6115087313
2036,199498.29442454522
2037,206169.70550429358
2038,317231.55178549734
2039,230185.48554671716
2040,268775.21432202205
2041,298791.35682795465
2042,205326.84707414775
2043,173071.2409550688
2044,173851.84676267894
2045,211238.00422634854
2046,145638.3732700252
2047,145506.33732191075
2048,140993.7421458919
2049,142233.46134126224
2050,178976.97633956175
2051,103837.32642531492
2052,123538.76975670262
2053,146904.6040130981
2054,86827.8386314458
2055,158513.30983537697
2056,147016.12106061965
2057,111738.8817090636
2058,214499.14085550082
2059,131336.6272868063
2060,171027.25172944996
2061,176312.46832264666
2062,127714.46805954777
2063,115762.35741531418
2064,136706.88563042125
2065,118001.69244270305
2066,164556.9068874988
2067,112865.75930495553
2068,148063.01669055002
2069,87234.71189371267
2070,117089.1894457822
2071,93611.45826318777
2072,135918.39135942992
2073,132644.47548586773
2074,186596.10754494288
2075,150160.76742875905
2076,119350.88277693291
2077,150368.76547209424
2078,124408.93877672657
2079,134443.94361703494
2080,116570.17158391833
2081,128046.06773648979
2082,121621.27082226767
2083,149090.24640157935
2084,108379.78496212102
2085,113271.54223407817
2086,114624.37966850984
2087,122760.08733256861
2088,96162.73963993609
2089,75614.35494022351
2090,122999.73095189204
2091,107955.32001845707
2092,119199.29536284559
2093,115767.28970530897
2094,111808.74188317741
2095,147223.7318304909
2096,83296.98331403807
2097,97125.2363668187
2098,148283.33371201414
2099,50680.58875698025
2100,77815.33729903621
2101,116011.27966829571
2102,127590.93121096444
2103,105103.14158217171
2104,139826.76014383216
2105,127077.06401595761
2106,65828.64319226012
2107,186681.61620002807
2108,115147.72240167312
2109,109600.61462803022
2110,127102.93849466222
2111,135220.06698288268
2112,137239.80377207164
2113,118922.10255224218
2114,119950.32843380589
2115,161431.46742083563
2116,116891.31759891227
2117,150569.07391082926
2118,126039.88894982712
2119,108608.53583696355
2120,112403.93448176443
2121,98301.9564536618
2122,112925.24264916497
2123,81154.19256653989
2124,160179.08854725165
2125,127629.23097378951
2126,145924.69694300095
2127,161584.09621764286
2128,124658.88665928238
2129,94714.37674614738
2130,135307.04131921096
2131,141926.55561890593
2132,112491.73218975026
2133,122571.1171839451
2134,122672.87001363578
2135,97871.75450774006
2136,77699.1579524845
2137,105793.68852386774
2138,131264.2645909282
2139,151408.44139408343
2140,138028.5186733586
2141,163529.2084082825
2142,124038.62165889873
2143,146536.87169732363
2144,122039.7636387488
2145,135926.58493623638
2146,171613.37549217814
2147,142495.15428337315
2148,132972.30983696762
2149,149248.09201560926
2150,233040.90713864443
2151,116584.91129280817
2152,172534.32072968315
2153,159561.12130093915
2154,100754.56040627093
2155,139535.13694554986
2156,257685.52567594333
2157,223843.3370917408
2158,234340.21419206294
2159,212492.91724630474
2160,180039.59172385233
2161,235925.00512321873
2162,358755.765601843
2163,331457.89548340556
2164,254508.8545104136
2165,200765.49016795206
2166,158039.8833095067
2167,218082.69864405383
2168,190860.34864958384
2169,196790.2429870578
2170,216335.33187936113
2171,158069.12812454972
2172,132440.9763511127
2173,172088.90977103508
2174,220077.05769521013
2175,300276.9908078548
2176,312630.09496580187
2177,233646.39040922036
2178,211742.80294108903
2179,135633.53477499995
2180,212032.8460581018
2181,191441.03270434725
2182,221606.86973448642
2183,188429.23443124394
2184,119549.96016383529
2185,127644.44715600093
2186,144267.0827821672
2187,151764.7676663387
2188,154824.55886834543
2189,258289.880985062
2190,80208.76332619769
2191,81221.15003477485
2192,87420.12943971137
2193,110096.5619237335
2194,98398.09750355131
2195,101129.77429384255
2196,100802.63736195085
2197,115175.29675238968
2198,158609.07189235615
2199,178022.35304328625
2200,149026.0867805346
2201,146601.7263394596
2202,213566.05187772345
2203,137059.34898911574
2204,176994.32807338476
2205,117465.77050091009
2206,138702.3637965332
2207,222955.660567999
2208,266294.8922146241
2209,240532.6259992854
2210,120406.03418050728
2211,119040.09117360075
2212,119928.41155294867
2213,103607.19236084989
2214,135529.76474047895
2215,101060.14360271349
2216,147341.9788771542
2217,67338.76397795643
2218,68270.83399641706
2219,67171.0151973537
2220,55770.85372724229
2221,295902.78857378
2222,271425.54483594815
2223,283210.99526733294
2224,206440.11598555336
2225,118023.17245587718
2226,180214.51099700906
2227,194197.06622732698
2228,261898.80386058913
2229,250052.41839321374
2230,151498.6732071066
2231,208885.58122623758
2232,175637.5809055825
2233,175611.12767887337
2234,240088.36532959488
2235,215073.19613312022
2236,251183.00385803147
2237,312238.63403189194
2238,194582.09310229137
2239,109378.76682723226
2240,153631.06809139642
2241,153007.74541370003
2242,123418.16710221571
2243,132838.58784718192
2244,104186.22260662085
2245,100394.12001519544
2246,139249.6667826215
2247,116471.77342539559
2248,120229.55638449274
2249,117686.30478910705
2250,130638.42836562778
2251,107536.85835254886
2252,181154.95555173242
2253,151595.40277171825
2254,180829.08159993094
2255,183214.4457565861
2256,180114.7739817318
2257,207330.73546114803
2258,160459.99216472462
2259,172609.97066777662
2260,159635.5424896354
2261,195185.80985432543
2262,210175.40445060658
2263,374197.5282569764
2264,455179.41513682745
2265,172135.29216268036
2266,313460.70396685717
2267,355538.2237033173
2268,426985.29574975034
2269,151292.36058765213
2270,200086.5032398134
2271,212121.18906475487
2272,193286.16253151395
2273,163085.12886796612
2274,177039.04593897617
2275,151303.93324115872
2276,188397.4475094251
2277,180718.139864147
2278,147913.71299646338
2279,125210.55609827858
2280,117132.07986281563
2281,161891.7762170966
2282,179974.09394633473
2283,107519.25146083912
2284,111163.28131841698
2285,140895.92272700195
2286,122598.45632353623
2287,369576.58812974184
2288,271290.3584017658
2289,363841.25679355464
2290,446225.31701185857
2291,333461.9689162573
2292,439328.4727082269
2293,460928.26092345425
2294,401986.1609383717
2295,463602.49966597336
2296,276459.9174849675
2297,340285.77229144005
2298,334828.11080871115
2299,348094.24072825455
2300,339406.7320632193
2301,310834.6256169482
2302,247833.664329395
2303,245767.0883478682
2304,251759.43542094642
2305,190698.54953631887
2306,185546.85132565084
2307,193609.56276399386
2308,227031.04665142452
2309,283508.7468653475
2310,209691.88733971122
2311,196883.25762900067
2312,176540.1800166685
2313,171990.12682511343
2314,171712.03575920383
2315,180726.71868562547
2316,194505.41584282892
2317,185885.66013708944
2318,178238.72999333814
2319,181546.01359453303
2320,184408.42617150722
2321,234937.3450018049
2322,177806.08026304183
2323,196345.31200600305
2324,179922.18856910345
2325,213817.31968913839
2326,175333.919868781
2327,201147.70246197248
2328,220916.50812776687
2329,190638.14734038443
2330,178795.3125754111
2331,339781.9516846214
2332,396855.0966945412
2333,319385.8508558745
2334,255914.83589293255
2335,283463.93591418606
2336,307339.0569598162
2337,196218.599593023
2338,264624.8933012626
2339,218894.49336223974
2340,391016.82566092693
2341,211186.29257833172
2342,235046.36874180633
2343,227722.5368919488
2344,212698.63947877183
2345,234731.31917098176
2346,210079.80738926347
2347,194536.00831762684
2348,238867.83888494773
2349,179662.52065949969
2350,311615.09551615454
2351,252224.48014442058
2352,253197.5528149978
2353,233947.70685418916
2354,137608.9434219828
2355,146226.89390125507
2356,151281.2496031155
2357,187199.73367624756
2358,195178.31630836183
2359,132591.5024719187
2360,114511.99529743174
2361,145330.62619424786
2362,255415.00226282678
2363,138486.74367767476
2364,156978.60953507578
2365,213396.39979376915
2366,190627.7226831321
2367,220781.10485263634
2368,210080.13363882827
2369,215039.32685823983
2370,167991.90305947303
2371,165376.45598084969
2372,190644.44176348424
2373,282977.3608012054
2374,312043.02899775584
2375,251856.98616742584
2376,267131.99928521033
2377,327861.6618217926
2378,143236.16949824465
2379,193257.1152295212
2380,147640.16375509603
2381,165895.46743388346
2382,212499.0980394087
2383,202927.0656478424
2384,241799.49330333582
2385,160172.39679302275
2386,132194.53014987777
2387,135686.36843053158
2388,103139.08903308435
2389,117136.79032306615
2390,148354.49921836125
2391,145054.4286177411
2392,113151.68320684954
2393,171217.96210524332
2394,142837.55857671396
2395,208990.42146335403
2396,141412.6220491788
2397,220974.3068449133
2398,134821.23412668856
2399,64865.231046701505
2400,62247.99384875643
2401,119421.71751369863
2402,135397.58072523423
2403,145962.04838571558
2404,153101.8395790299
2405,157360.15422491395
2406,138809.31946019793
2407,122741.0673213704
2408,146617.53343930014
2409,118930.02912136672
2410,170924.51973502088
2411,112535.2490650681
2412,156226.39203889202
2413,128538.86967916496
2414,156138.07731916563
2415,132460.3412186066
2416,128490.57490045094
2417,129971.5483544539
2418,130512.8813975125
2419,126132.47287277259
2420,119889.36405171189
2421,147707.4822690547
2422,105777.22232002439
2423,113874.07508428326
2424,163354.31981956097
2425,193242.83115310804
2426,129920.97029880143
2427,131226.5467573762
2428,181422.90658015513
2429,112129.57398704822
2430,131415.76179328217
2431,107448.57438294729
2432,146111.23343105701
2433,146589.65034967527
2434,137259.37373328547
2435,150171.22008651937
2436,103402.50794509004
2437,101394.03512215723
2438,122401.67662426642
2439,102314.15522569239
2440,122985.17909105527
2441,93431.70766214536
2442,97121.25421217694
2443,125109.04049247547
2444,130960.89769419534
2445,86444.31942470671
2446,131123.0194603405
2447,179903.55192921666
2448,127029.14431704054
2449,110485.92629462096
2450,153859.84479793912
2451,117979.01196712088
2452,189185.41523612896
2453,91986.7127374088
2454,117267.83525613823
2455,119971.52590924264
2456,132004.20571792056
2457,136335.6985078996
2458,125539.05255193752
2459,105734.74133485388
2460,138216.83171429066
2461,125384.28015012386
2462,133269.75718394766
2463,122914.91024260434
2464,168543.75102099712
2465,139464.55460326996
2466,116157.2155249371
2467,129599.61975328739
2468,80863.22125673658
2469,79346.25659392955
2470,192624.08061041616
2471,213568.11844233784
2472,164609.15650049818
2473,115654.85372789562
2474,72902.05477128395
2475,207634.00630227238
2476,114392.12514873882
2477,124969.03112450166
2478,150607.38784234715
2479,104692.20462337631
2480,153255.8502292755
2481,118496.105416154
2482,124102.70477982861
2483,110121.03369745007
2484,120799.71955358205
2485,121588.67362561235
2486,149015.04590641853
2487,164777.00137398398
2488,164008.28520353424
2489,155380.96262476637
2490,144260.4159744578
2491,92342.59050977722
2492,194053.38247984828
2493,154497.8184718189
2494,151179.03021933188
2495,88772.08169971437
2496,237995.81545489057
2497,151740.33945749246
2498,106525.52815955016
2499,85384.55788983955
2500,117955.636291218
2501,132285.08449100173
2502,143694.12181201763
2503,94022.67084924756
2504,170559.60967011197
2505,224684.49337887153
2506,247347.37513481392
2507,275309.24951403576
2508,248097.22175817547
2509,215640.8360624943
2510,220252.76039689445
2511,173802.31385980186
2512,205969.22190026328
2513,218715.94756872574
2514,262283.3138196589
2515,148912.7881822531
2516,172793.5746849347
2517,145083.15024505122
2518,153666.39738910686
2519,231693.00488101254
2520,219051.59995129192
2521,187651.12041773816
2522,219336.39436504306
2523,118001.08772406467
2524,133490.48030713625
2525,146682.43030805676
2526,136439.8290413599
2527,116151.33624958422
2528,127618.64095681637
2529,132516.7412874773
2530,124365.10456868503
2531,251683.45117084056
2532,220899.90506706302
2533,191357.69172840138
2534,232977.4110859921
2535,292814.86821901996
2536,229443.85035166744
2537,240897.0852470395
2538,180572.21514260024
2539,188686.21284981928
2540,173841.4355763627
2541,181589.15966426628
2542,163591.6130693886
2543,119918.88950355737
2544,121370.37428004474
2545,135086.9213572944
2546,120930.11312853923
2547,136206.12815971771
2548,148574.94162321242
2549,151212.03553088085
2550,508346.88255056913
2551,137928.82979350098
2552,128254.76085853393
2553,74765.11787136662
2554,94713.60640169456
2555,111774.73269613614
2556,97270.89353082162
2557,105923.26847515668
2558,146307.89061904696
2559,140556.92802495277
2560,152548.84339084043
2561,144754.61803955867
2562,138249.2646684816
2563,149902.22525430407
2564,198099.28730974012
2565,135412.2000510372
2566,153096.02442873231
2567,142219.01855973224
2568,202046.89308793316
2569,226101.01882447797
2570,116194.94036684783
2571,189619.69191184817
2572,152204.3237278937
2573,218200.02359916177
2574,289749.616386051
2575,130211.6148209678
2576,117710.78425203725
2577,153479.19878801476
2578,81883.35148662447
2579,62036.926260910644
2580,84948.9421779399
2581,93211.24336598057
2582,99451.62047009754
2583,271881.2852066548
2584,171247.7762714784
2585,182373.98571693635
2586,220143.572704098
2587,198223.3532170092
2588,136109.06767512974
2589,149020.7910945245
2590,198763.2305411304
2591,223625.86947514294
2592,207644.4987470158
2593,255495.0601255266
2594,182188.75252331514
2595,206889.13324672676
2596,285739.4746288497
2597,183739.2022338608
2598,276893.0368690969
2599,338419.0608974077
2600,151145.94851374227
2601,142388.45304281905
2602,84788.31259890611
2603,93387.37607187132
2604,89565.62315639011
2605,81177.90631087028
2606,143018.9189546357
2607,195501.5682554792
2608,196189.5672171332
2609,171848.35439885725
2610,109270.37981804328
2611,124176.74439834806
2612,159020.84621663738
2613,129124.711237836
2614,122880.81714189734
2615,152092.37369739986
2616,142707.90452012193
2617,182532.04551503685
2618,194476.580752362
2619,196362.87797022678
2620,186651.281822644
2621,174096.78003152277
2622,174320.66646376083
2623,241424.4206622524
2624,294356.998730347
2625,290882.7082836566
2626,171094.83697176416
2627,166833.40325494262
2628,474586.1358084438
2629,490587.2809229504
2630,382514.59123785776
2631,462288.2447650791
2632,413176.1198042333
2633,312796.0389578389
2634,424850.4990607669
2635,157364.91090551653
2636,171778.64513403093
2637,177044.63920827335
2638,250712.44950708534
2639,190819.215154158
2640,149609.6442815817
2641,102775.22184040154
2642,184488.59375465603
2643,102265.66356246844
2644,116557.05969264547
2645,108835.21677963278
2646,94191.74587101233
2647,102705.13246086362
2648,139399.73003216158
2649,153678.37810488843
2650,134566.4283019675
2651,136751.32507264148
2652,390588.08065384935
2653,253186.29823503364
2654,248287.57066758524
2655,403831.9938537688
2656,323965.75781451596
2657,347512.111624664
2658,306651.85686750826
2659,305325.8431969342
2660,361889.7458259865
2661,353142.176892109
2662,360862.9890177787
2663,290764.19500656787
2664,275254.85310195317
2665,326019.9438817172
2666,279979.14045823127
2667,168457.73424476525
2668,179985.35096936632
2669,178251.02781243296
2670,273366.9852623355
2671,187673.5190258537
2672,190463.12219135946
2673,197813.6118878184
2674,190247.46764493594
2675,170540.46396911045
2676,193140.77303448034
2677,194328.50807442123
2678,246043.40904824415
2679,276982.864734457
2680,289522.4218514858
2681,399149.0372628848
2682,318946.16071937594
2683,501728.776017451
2684,318679.0671851719
2685,327627.28742686915
2686,244313.40198838594
2687,308725.77456651616
2688,215139.62748570743
2689,206545.94041407248
2690,409041.73032580706
2691,185321.55368205262
2692,140233.40619222925
2693,195710.338045875
2694,137576.77247795794
2695,190084.66781336465
2696,184292.39171235787
2697,181968.9930611743
2698,190165.65548100104
2699,166281.28008601192
2700,152027.21593926684
2701,148559.16258766258
2702,110708.08297255576
2703,126376.55696479387
2704,138412.549875384
2705,113982.04297610122
2706,111259.15529351185
2707,122721.36802530751
2708,131902.4470495098
2709,103147.97371157094
2710,125804.88430998547
2711,257899.3135853873
2712,384567.59626561846
2713,167831.56821765006
2714,150092.53044651274
2715,169462.77630796912
2716,143995.68787094177
2717,189424.9885779805
2718,219201.33381389477
2719,149658.61744091148
2720,171713.26208556024
2721,129019.1788124003
2722,157627.14596424147
2723,143124.40412119578
2724,123781.18831970103
2725,128224.39085877828
2726,145923.36117667443
2727,171971.75905205167
2728,184248.51430861402
2729,148371.4050237434
2730,144979.71477096825
2731,132503.70034094775
2732,133322.59705762687
2733,157321.57790406892
2734,139701.4339847544
